"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dob.date","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared.date","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","age.mon.lion","age.cat.lion","hum.dist.lion","rank","stan.rank.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"518",6929,"t28354",2,TRUE,FALSE,"ali","00-jan-00",5,"scan",NA,10,FALSE,NA,NA,"talek","k",2001-07-24,"06:22:00","07:17:00",2001,4,"f","r","bb","mike","1","1",1997-08-04,"","talek",NA,"",1997-09-07,"","",NA,"",1998-08-18,"","","11.5","",1998-06-21,"","","6.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",NA,"",47.6,"adult",NA,5,0.529411764705882,"low","doubtful",1999-04-26,20.7,"subadult","low","after","0",-0.542391647993254
"519",6937,"t28354",2,TRUE,FALSE,"coo","00-jan-00",3,"dist",NA,20,FALSE,NA,NA,"talek","k",2001-07-24,"06:22:00","07:17:00",2001,3,"f","r","kip","tz","1","1",1998-12-03,"","talek",NA,"",1999-01-05,"","",NA,"",1999-07-22,"","","1","",1999-06-26,"","","3","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2005-12-07,"dead","croc?",NA,"",31.7,"adult",NA,NA,NA,"low","negative",1999-09-12,9.3,"cub","low","after","0",-0.171264554943621
"520",6986,"t13101",2,TRUE,FALSE,"ua","00-jan-00",1,"mob","lion",40,FALSE,NA,NA,"talek","k",1997-08-03,"06:31:00","06:59:00",1997,1,"f","r","79",NA,"0","1",1987-03-01,"","talek",NA,"",1987-08-01,"","",NA,"",NA,"","",NA,"",1988-08-19,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2001-05-05,"dls","lions",NA,"",125.1,"adult","low",19,-0.285714285714286,"low","positive",1994-06-26,87.8,"adult","low","after","1",0.570989631155646
"521",6987,"t13101",2,TRUE,FALSE,"tz","00-jan-00",1,"mob","lion",40,FALSE,NA,NA,"talek","k",1997-08-03,"06:31:00","06:59:00",1997,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1993-07-05,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-02-18,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1993-08-11,NA,"adult",NA,"after","1",0.570989631155646
"522",6988,"t13101",2,TRUE,FALSE,"jb","00-jan-00",1,"mob","lion",40,FALSE,NA,"lion lv s","talek","k",1997-08-03,"06:31:00","06:59:00",1997,1,"f","r","bsh","fn","1","1",1993-06-26,"","talek",NA,"",1993-07-21,"","",NA,"",1994-03-22,"","","0.5","",1994-02-17,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-12-03,"dls","inferred dead",NA,"",49.2,"adult","low",3,0.857142857142857,"low","positive",1994-07-04,12.3,"subadult","low","after","1",0.570989631155646
"523",6992,"t12214",2,TRUE,FALSE,"fn","00-jan-00",4,"scan",NA,90,FALSE,NA,NA,"talek","k",1997-07-02,"06:00:00","07:00:00",1997,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1990-12-03,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1991-07-11,NA,"adult",NA,"after","1",2.42662509640381
"524",6993,"t12214",2,TRUE,FALSE,"rs","00-jan-00",5,"scan",NA,100,FALSE,NA,NA,"talek","k",1997-07-02,"06:00:00","07:00:00",1997,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1995-12-06,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-12-15,"dead","",NA,"",NA,"adult","low",NA,NA,"low","negative",1997-06-04,NA,"adult",NA,"after","0",2.79775218945344
"525",6994,"t12214",2,TRUE,FALSE,"stg","00-jan-00",6,"scan",NA,60,FALSE,NA,NA,"talek","k",1997-07-02,"06:00:00","07:00:00",1997,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1995-01-30,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-09-20,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-07-02,NA,"adult",NA,"after","1",1.31324381725491
"526",7004,"t11891",2,TRUE,FALSE,"zulu","00-jan-00",1,"scan",NA,40,FALSE,NA,NA,"talek","k",1997-06-13,"06:43:00","07:30:00",1997,1,"m","r","pt",NA,"1","2",1994-05-01,"","talek",NA,"",1994-05-30,"","",NA,"",1995-01-28,"","","0.5","",1995-08-20,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-08-31,"dead","lions",NA,"",37.4,"adult","low",NA,NA,"low","positive",1995-02-10,9.4,"cub","low","after","1",0.570989631155646
"527",7005,"t11891",2,TRUE,FALSE,"mike","00-jan-00",2,"scan",NA,40,FALSE,NA,NA,"talek","k",1997-06-13,"06:43:00","07:30:00",1997,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-03-27,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,1997-11-19,"dead","lions",NA,"",NA,"adult","low",NA,NA,"low","doubtful",1994-06-10,NA,"adult",NA,"after","0",0.570989631155646
"528",7006,"t11891",2,TRUE,FALSE,"gob","00-jan-00",3,"scan",NA,40,FALSE,NA,NA,"talek","k",1997-06-13,"06:43:00","07:30:00",1997,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-05-07,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-06-09,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-07-17,NA,"adult",NA,"before","1",0.570989631155646
"529",7007,"t11891",2,TRUE,FALSE,"sim","00-jan-00",4,"scan",NA,40,FALSE,NA,NA,"talek","k",1997-06-13,"06:43:00","07:30:00",1997,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-06-28,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-03-17,"dls","humans (us)",NA,"",NA,"adult","low",NA,NA,"low","positive",1996-07-28,NA,"adult",NA,"after","1",0.570989631155646
"530",7026,"t9180",2,TRUE,FALSE,"dj","00-jan-00",5,"scan",NA,20,FALSE,NA,NA,"talek","k",1996-05-04,"06:25:00","07:14:00",1996,2,"f","r","n2",NA,NA,NA,1985-11-15,"","talek",NA,"",1985-11-15,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1996-10-27,"dls","lions",NA,"",125.6,"adult","low",10,0.379310344827586,"low","positive",1991-01-19,62.1,"adult","low","after","1",-0.171264554943621
"531",7028,"t9180",2,TRUE,FALSE,"jab","00-jan-00",7,"scan",NA,10,FALSE,NA,NA,"talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","bb",NA,"1",NA,1992-02-02,"","talek",NA,"",1992-02-03,"","",NA,"",1992-10-21,"","","8","",1992-09-16,"","","10","",NA,"","",NA,"",NA,NA,NA,NA,NA,1998-04-26,"dls","inferred dead",NA,"",51,"adult","low",6,0.655172413793103,"low","positive",1992-12-08,10.2,"cub","low","after","1",-0.542391647993254
"532",7030,"t9180",2,TRUE,FALSE,"rv","00-jan-00",9,"scan",NA,20,FALSE,NA,"20m from carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","gw","1019","1","1",1990-05-15,"","talek",NA,"",1990-06-26,"","",NA,"",1990-12-31,"","","0.5","",1991-07-31,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-04-27,"dls","fate unknown",NA,"",71.6,"adult","low",24,-0.586206896551724,"low","doubtful",1990-12-07,6.8,"cub","low","after","0",-0.171264554943621
"533",7031,"t9180",2,TRUE,FALSE,"mig","00-jan-00",10,"scan",NA,60,FALSE,NA,"60m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-09-06,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",1.31324381725491
"534",7033,"t9180",2,TRUE,FALSE,"pt","00-jan-00",12,"scan",NA,13,FALSE,NA,"13m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","coch","1019","1",NA,1991-04-01,"","talek",NA,"",1991-05-09,"","",NA,"",1992-01-07,"","","0.5","",1992-07-16,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1996-06-11,"dls","inferred dead",NA,"",61.1,"adult","low",15,0.0344827586206896,"low","negative",1991-11-13,7.4,"cub","low","after","0",-0.431053520078364
"535",7034,"t9180",2,TRUE,FALSE,"zulu","00-jan-00",13,"scan",NA,23,FALSE,NA,"23m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,2,"m","r","pt",NA,"1","2",1994-05-01,"","talek",NA,"",1994-05-30,"","",NA,"",1995-01-28,"","","0.5","",1995-08-20,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-08-31,"dead","lions",NA,"",24.1,"adult","low",NA,NA,"low","positive",1995-02-10,9.4,"cub","low","after","1",-0.0599264270287307
"536",7037,"t9180",2,TRUE,FALSE,"kip","00-jan-00",16,"scan",NA,30,FALSE,NA,"30m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","who","fn","1","1",1993-12-10,"","talek",NA,"",1993-12-15,"","",NA,"",1994-08-23,"","","2","",1994-09-10,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-09-26,"dls","inferred dead",NA,"",28.8,"adult","low",5,0.724137931034483,"low","positive",1994-12-18,12.3,"subadult","low","after","1",0.199862538106013
"537",7038,"t9180",2,TRUE,FALSE,"jj","00-jan-00",17,"scan",NA,20,FALSE,NA,"20m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","dj","zip","1","2",1992-09-15,"","talek",NA,"",1992-10-23,"","",NA,"",1993-03-29,"","","2","",1993-08-06,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2003-01-29,"dead","",NA,"mortality signal from collar",43.6,"adult","low",12,0.241379310344828,"low","positive",1993-08-12,10.9,"cub","low","after","1",-0.171264554943621
"538",7039,"t9180",2,TRUE,FALSE,"jb","00-jan-00",18,"scan",NA,30,FALSE,NA,"30m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","bsh","fn","1","1",1993-06-26,"","talek",NA,"",1993-07-21,"","",NA,"",1994-03-22,"","","0.5","",1994-02-17,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-12-03,"dls","inferred dead",NA,"",34.3,"adult","low",2,0.931034482758621,"low","positive",1994-07-04,12.3,"subadult","low","after","1",0.199862538106013
"539",7040,"t9180",2,TRUE,FALSE,"wr","00-jan-00",19,"scan",NA,50,FALSE,NA,NA,"talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","bb","rcn","1","2",1994-06-22,"","talek",NA,"",1994-07-08,"","",NA,"",1995-01-25,"","","1.5","",1995-12-30,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2007-02-25,"dls","inferred dead",NA,"",22.4,"subadult","low",9,0.448275862068966,"low","negative",1995-02-12,7.7,"cub","low","after","0",1.29218132737136
"540",7041,"t9180",2,TRUE,FALSE,"hg","00-jan-00",1,"run in grabs food",NA,0,FALSE,"zebra leg","lion wlk s","talek","k",1996-05-04,"06:25:00","07:14:00",1996,2,"f","r","dj","zip","1","1",1992-09-15,"","talek",NA,"",1992-10-23,"","",NA,"",1993-03-29,"","","2","",1993-08-06,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2003-01-22,"dls","inferred dead",NA,"",43.6,"adult","low",11,0.310344827586207,"low","positive",1999-08-17,83,"adult","low","before","1",-0.913518741042887
"541",7046,"t9180",2,TRUE,FALSE,"bsh","00-jan-00",5,"scan",NA,20,FALSE,NA,"20m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,2,"f","r","kb",NA,NA,NA,1983-01-01,"","talek",NA,"",1983-01-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",NA,"",160.1,"adult","low",1,1,"low","positive",1994-05-02,136,"adult","low","after","1",-0.171264554943621
"542",7047,"t9180",2,TRUE,FALSE,"fn","00-jan-00",6,"scan",NA,20,FALSE,NA,"20m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1990-12-03,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1991-07-11,NA,"adult",NA,"after","1",-0.171264554943621
"543",7048,"t9180",2,TRUE,FALSE,"tz","00-jan-00",7,"scan",NA,20,FALSE,NA,"20m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1993-07-05,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-02-18,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1993-08-11,NA,"adult",NA,"after","1",-0.171264554943621
"544",7049,"t9180",2,TRUE,FALSE,"lg","00-jan-00",8,"scan",NA,60,FALSE,NA,"60m carc","talek","k",1996-05-04,"06:25:00","07:14:00",1996,1,"f","r","11",NA,NA,NA,1982-06-01,"","talek",NA,"",1982-06-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-04-16,"dls","inferred dead",NA,"",167.1,"adult","low",28,-0.862068965517241,"low","positive",1994-06-28,144.9,"adult","low","after","1",1.31324381725491
"545",7061,"t9180",2,TRUE,FALSE,"sy","00-jan-00",2,"whoop",NA,5,FALSE,NA,NA,"talek","k",1996-05-04,"06:25:00","07:14:00",1996,3,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1989-09-17,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","doubtful",1990-12-19,NA,"adult",NA,"after","0",-0.72795519451807
"546",7074,"t9052",2,TRUE,FALSE,"jj","00-jan-00",1,"fd",NA,40,FALSE,"scrap",NA,"talek","k",1996-01-17,"06:35:00","06:55:00",1996,1,"f","r","dj","zip","1","2",1992-09-15,"","talek",NA,"",1992-10-23,"","",NA,"",1993-03-29,"","","2","",1993-08-06,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2003-01-29,"dead","",NA,"mortality signal from collar",40,"adult","low",12,0.241379310344828,"low","positive",1993-08-12,10.9,"cub","low","after","1",0.570989631155646
"547",7077,"t9052",2,TRUE,FALSE,"bern","00-jan-00",4,"scan",NA,40,FALSE,NA,NA,"talek","k",1996-01-17,"06:35:00","06:55:00",1996,1,"f","r","lg","hol","0","1",1992-10-01,"","talek",NA,"",1992-12-26,"","",NA,"",1993-06-11,"","","2","",1993-08-24,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-09-04,"dls","lions",NA,"",39.5,"adult","low",30,-1,"low","positive",1993-07-19,9.6,"cub","low","after","1",0.570989631155646
"548",7080,"t9052",2,TRUE,FALSE,"ger","00-jan-00",7,"scan",NA,40,FALSE,NA,NA,"talek","k",1996-01-17,"06:35:00","06:55:00",1996,1,"f","r","coch","en","1","1",1992-11-07,"","talek",NA,"",1992-11-29,"","",NA,"",1993-06-08,"","","0.5","",1993-12-01,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2005-06-02,"dead","humans",NA,"",38.3,"adult","low",13,0.172413793103448,"low","negative",1993-07-12,8.1,"cub","low","after","0",0.570989631155646
"549",7106,"t2169",2,FALSE,FALSE,"quai","00-jan-00",1,"dist",NA,20,FALSE,NA,NA,"talek","o",1992-05-31,"06:45:00","07:40:00",1992,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1988-09-05,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1993-06-21,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1990-12-28,NA,"adult",NA,"after","1",-0.171264554943621
"550",7126,"t2058",2,TRUE,FALSE,"23s","00-jan-00",1,"scan",NA,45,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,1,"f","r","27",NA,NA,NA,1983-06-01,"","talek",NA,"",1983-06-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1995-03-25,"dls","lions",NA,"",106.2,"adult","low",13,-0.333333333333333,"low","positive",1991-02-25,92.8,"adult","low","after","1",0.756553177680462
"551",7129,"t2058",2,TRUE,FALSE,"pt","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,2,"f","r","coch","1019","1",NA,1991-04-01,"","talek",NA,"",1991-05-09,"","",NA,"",1992-01-07,"","","0.5","",1992-07-16,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1996-06-11,"dls","inferred dead",NA,"",12.3,"subadult","low",NA,NA,"low","negative",1991-11-13,7.4,"cub","low","after","0",0.340380378422811
"552",7131,"t2058",2,TRUE,FALSE,"gan","00-jan-00",1,"scan",NA,40,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,1,"f","r","es",NA,"1","2",1988-10-30,"","talek",NA,"",1988-12-15,"","",NA,"",1989-06-07,"","","0.5","",1989-12-01,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1994-08-02,"dls","inferred dead",NA,"",41.3,"adult","low",18,-0.888888888888889,"low","doubtful",1992-06-07,43.2,"adult","low","before","0",0.570989631155646
"553",7137,"t2058",2,TRUE,FALSE,"chy","00-jan-00",1,"dist",NA,10,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,5,"m","r","coch",NA,"1","2",1989-10-14,"","talek",NA,"",1989-11-21,"","",NA,"",1990-04-25,"","","0.5","",1991-01-15,"","",NA,"",1993-07-30,"dispersal","unknown",NA,"",NA,NA,NA,NA,NA,1997-03-05,"dls","",NA,"",29.8,"adult","low",NA,NA,"low","negative",1991-11-29,25.5,"adult","low","after","0",-0.542391647993254
"554",7144,"t2058",2,TRUE,FALSE,"ua","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,4,"f","r","79",NA,"0","1",1987-03-01,"","talek",NA,"",1987-08-01,"","",NA,"",NA,"","",NA,"",1988-08-19,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2001-05-05,"dls","lions",NA,"",61.3,"adult","low",8,0.222222222222222,"low","positive",1994-06-26,87.8,"adult","low","before","1",-0.72795519451807
"555",7145,"t2058",2,TRUE,FALSE,"hol","00-jan-00",1,"scan",NA,8,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1988-09-11,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1993-03-30,"dead","lions",NA,"",NA,"adult","low",NA,NA,"low","positive",1992-10-25,NA,"adult",NA,"before","1",-0.61661706660318
"556",7146,"t2058",2,TRUE,FALSE,"sy","00-jan-00",1,"scan",NA,10,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1989-09-17,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","doubtful",1990-12-19,NA,"adult",NA,"after","0",-0.542391647993254
"557",7147,"t2058",2,TRUE,FALSE,"fn","00-jan-00",1,"scan",NA,8,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,3,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1990-12-03,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1991-07-11,NA,"adult",NA,"after","1",-0.61661706660318
"558",7152,"t2058",2,TRUE,FALSE,"rv","00-jan-00",1,"scan",NA,25,FALSE,NA,NA,"talek","k",1992-04-08,"06:36:00","08:00:00",1992,1,"f","r","gw","1019","1","1",1990-05-15,"","talek",NA,"",1990-06-26,"","",NA,"",1990-12-31,"","","0.5","",1991-07-31,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-04-27,"dls","fate unknown",NA,"",22.8,"subadult","low",10,0,"low","doubtful",1990-12-07,6.8,"cub","low","after","0",0.102430141185674
"559",7156,"t2058",2,TRUE,FALSE,"sx","00-jan-00",1,"fd",NA,15,FALSE,"bone","scan","talek","k",1992-04-08,"06:36:00","08:00:00",1992,1,"f","r","coch",NA,"1","1",1989-10-14,"","talek",NA,"",1989-11-21,"","",NA,"",1990-04-25,"","","0.5","",1991-01-15,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-07-07,"dls","inferred dead",NA,"",29.8,"adult","low",6,0.444444444444444,"low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.356828101468437
"560",7177,"t554",2,FALSE,FALSE,"coch","00-jan-00",1,"dist",NA,1,FALSE,NA,NA,"talek","o",1989-05-30,"07:09:00","07:39:00",1989,1,"f","r",NA,NA,NA,NA,1985-02-01,"","talek",NA,"",1985-02-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1995-09-02,"dead","lions",NA,"found dead on 3-sep-95, this is estimation of death",51.9,"adult","low",5,0.652173913043478,"low","positive",1993-12-15,106.4,"adult","low","before","1",-0.876406031737924
"561",7178,"t554",2,FALSE,FALSE,"mw","00-jan-00",1,"dist",NA,1,FALSE,NA,NA,"talek","o",1989-05-30,"07:09:00","07:39:00",1989,1,"f","r","03",NA,"0","1",1987-05-01,"","talek",NA,"",1988-06-22,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1991-11-15,"dead","unknown",NA,"",25,"adult","low",4,0.739130434782609,"low","positive",1991-03-04,46.1,"adult","low","before","1",-0.876406031737924
"562",7183,"t8558",2,TRUE,FALSE,"sy","00-jan-00",1,"dist",NA,7,FALSE,NA,NA,"talek","c",1995-02-19,"07:29:00","07:48:00",1995,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1989-09-17,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","doubtful",1990-12-19,NA,"adult",NA,"after","0",-0.653729775908144
"563",7200,"t1209",2,TRUE,FALSE,"dave","00-jan-00",2,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"m","r","27",NA,"1",NA,1986-09-15,"","talek",NA,"",1988-07-12,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1990-11-12,"dls","dispersed",NA,"",47.5,"adult","low",NA,NA,"low","positive",1990-08-03,46.6,"adult","low","after","1",-0.542391647993254
"564",7201,"t1209",2,TRUE,FALSE,"ap","00-jan-00",3,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"m","r","coch",NA,"0","1",1988-06-15,"","talek",NA,"",1988-07-11,"","",NA,"",1989-01-15,"","","1.5","",1989-08-07,"","",NA,"",1993-06-16,"dispersal","unknown",NA,"",NA,NA,NA,NA,NA,1995-05-26,"","",NA,"",26.5,"adult","low",NA,NA,"low","positive",1991-01-21,31.2,"adult","low","before","1",-0.542391647993254
"565",7202,"t1209",2,TRUE,FALSE,"hol","00-jan-00",4,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1988-09-11,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1993-03-30,"dead","lions",NA,"",NA,"adult","low",NA,NA,"low","positive",1992-10-25,NA,"adult",NA,"before","1",-0.542391647993254
"566",7203,"t1209",2,TRUE,FALSE,"mrb","00-jan-00",5,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1986-10-15,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1992-06-01,"dead","hyenas",NA,"",NA,"adult","low",NA,NA,"low","positive",1990-12-22,NA,"adult",NA,"before","1",-0.542391647993254
"567",7204,"t1209",2,TRUE,FALSE,"bsh","00-jan-00",6,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"f","r","kb",NA,NA,NA,1983-01-01,"","talek",NA,"",1983-01-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",NA,"",92,"adult","low",1,1,"low","positive",1994-05-02,136,"adult","low","before","1",-0.542391647993254
"568",7205,"t1209",2,TRUE,FALSE,"coch","00-jan-00",7,"app","carc",10,FALSE,NA,NA,"talek","k",1990-08-31,"09:00:00","09:29:00",1990,1,"f","r",NA,NA,NA,NA,1985-02-01,"","talek",NA,"",1985-02-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1995-09-02,"dead","lions",NA,"found dead on 3-sep-95, this is estimation of death",66.9,"adult","low",5,0.6,"low","positive",1993-12-15,106.4,"adult","low","before","1",-0.542391647993254
