"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dengrad.date","dengrad.event.status","dengrad.event.data","disappear.date","disappear.event.status","disappear.event.data","dob.date","dob.event.status","dob.event.data","wean.date","wean.event.status","wean.event.data","rank.clan","rank","stan.rank.lion","age.mon.lion","age.cat.lion","hum.dist.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"370",8345,"t37197",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,30,FALSE,NA,"scan","talek","k",2003-02-15,"06:43:00","07:05:00",2003,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,62,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.170826625029741
"371",8346,"t37197",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,50,FALSE,NA,"scan","talek","k",2003-02-15,"06:43:00","07:05:00",2003,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,62.7,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",0.900808065320911
"372",8363,"t77250",2,TRUE,FALSE,"amaz","00-jan-00",1,"scan",NA,2,FALSE,NA,NA,"talek","k",2012-06-16,"05:52:00","06:54:00",2012,2,"f","r","hel",NA,"1","1",2009-11-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-09-29,NA,NA,"talek",4,0.882352941176471,40,"adult","hi","hi","positive",2012-06-16,40,"adult",NA,"after","1",-0.851147391377898
"373",8365,"t77250",2,TRUE,FALSE,"buar","00-jan-00",1,"scan",NA,2,FALSE,NA,NA,"talek","k",2012-06-16,"05:52:00","06:54:00",2012,2,"f","r","hel",NA,"1","2",2010-08-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-12-18,NA,"talek",2010-06-27,NA,NA,"talek",3,0.92156862745098,29.9,"adult","hi","hi","positive",2012-05-26,29.2,"adult",NA,"after","1",-0.851147391377898
"374",8366,"t77250",2,TRUE,FALSE,"atac","00-jan-00",1,"scan",NA,2,FALSE,NA,NA,"talek","k",2012-06-16,"05:52:00","06:54:00",2012,2,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,"talek",7,0.764705882352941,40,"adult","hi","hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.851147391377898
"375",8368,"t77250",2,TRUE,FALSE,"bora","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2012-06-16,"05:52:00","06:54:00",2012,2,"f","r","art",NA,"0",NA,2011-12-06,NA,NA,2018-06-19,"dls",NA,2010-12-23,NA,"talek",2012-04-11,NA,NA,NA,NA,NA,17.8,"subadult","hi","hi","positive",2012-06-01,17.3,"subadult",NA,"after","1",-0.762750190939624
"376",8371,"t77250",2,TRUE,FALSE,"hel","00-jan-00",1,"scan",NA,6,FALSE,NA,NA,"talek","k",2012-06-16,"05:52:00","06:54:00",2012,2,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,"talek",2,0.96078431372549,76.4,"adult","hi","hi","positive",2012-05-06,75.1,"adult",NA,"after","1",-0.705151103319664
"377",8397,"t77224",2,FALSE,FALSE,"bora","00-jan-00",1,"dist",NA,10,FALSE,NA,NA,"talek","o",2012-06-14,"05:49:00","07:24:00",2012,1,"f","r","art",NA,"0",NA,2011-12-06,NA,NA,2018-06-19,"dls",NA,2010-12-23,NA,"talek",2012-04-11,NA,NA,NA,NA,NA,17.7,"subadult","hi","hi","positive",2012-06-01,17.3,"subadult",NA,"after","1",-0.543980141690531
"378",8402,"t77224",2,FALSE,FALSE,"hel","00-jan-00",1,"mob",NA,7,FALSE,NA,NA,"talek","o",2012-06-14,"05:49:00","07:24:00",2012,4,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,"talek",2,0.96078431372549,76.4,"adult","hi","hi","positive",2012-05-06,75.1,"adult",NA,"after","1",-0.668652031305105
"379",8404,"t77224",2,FALSE,FALSE,"atac","00-jan-00",1,"mob",NA,7,FALSE,NA,NA,"talek","o",2012-06-14,"05:49:00","07:24:00",2012,1,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,"talek",7,0.764705882352941,39.9,"adult","hi","hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.668652031305105
"380",8411,"t77224",2,FALSE,FALSE,"pan","00-jan-00",1,"mob",NA,10,FALSE,NA,"lions ignore","talek","o",2012-06-14,"05:49:00","07:24:00",2012,3,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-05-20,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,"talek",8,0.725490196078431,96.8,"adult","hi","hi","positive",2012-05-08,95.6,"adult",NA,"after","1",-0.559154815261429
"381",8422,"t38652",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,30,FALSE,NA,"scan","talek","k",2003-07-17,"07:06:00","08:40:00",2003,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",0.170826625029741
"382",8425,"t38652",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,30,FALSE,NA,"scan","talek","k",2003-07-17,"07:06:00","08:40:00",2003,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,67,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.170826625029741
"383",8426,"t38652",2,TRUE,FALSE,"mig","00-jan-00",1,"scan",NA,30,FALSE,NA,"scan","talek","k",2003-07-17,"07:06:00","08:40:00",2003,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",0.170826625029741
"384",8428,"t38652",2,TRUE,FALSE,"ath","00-jan-00",1,"scan",NA,40,FALSE,NA,"scan","talek","k",2003-07-17,"07:06:00","08:40:00",2003,1,"f","r","mrph",NA,"1","1",1999-07-19,NA,NA,2004-03-31,"dead","snake bite",1998-11-20,NA,"talek",1999-12-17,NA,NA,"talek",4,0.625,55.8,"adult",NA,"low","positive",1999-11-26,12.2,"subadult","low","after","1",0.535817345175326
"385",8509,"t30553.5",2,TRUE,FALSE,"ldv","00-jan-00",2,"dist",NA,100,FALSE,NA,NA,"talek","k",2001-12-17,"06:04:00","06:19:00",2001,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,48.8,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",2.72576166604884
"386",8511,"t30553.5",2,TRUE,FALSE,"ath","00-jan-00",2,"dist",NA,100,FALSE,NA,NA,"talek","k",2001-12-17,"06:04:00","06:19:00",2001,1,"f","r","mrph",NA,"1","1",1999-07-19,NA,NA,2004-03-31,"dead","snake bite",1998-11-20,NA,"talek",1999-12-17,NA,NA,"talek",2,0.882352941176471,36.9,"adult",NA,"low","positive",1999-11-26,12.2,"subadult","low","after","1",2.72576166604884
"387",8512,"t30553.5",2,TRUE,FALSE,"sein","00-jan-00",2,"dist",NA,100,FALSE,NA,NA,"talek","k",2001-12-17,"06:04:00","06:19:00",2001,1,"f","r","bsh","rcn","1","2",1995-12-03,NA,NA,2002-02-25,"dls","humans (masai?)",1995-03-22,NA,"talek",1996-04-01,NA,NA,"talek",4,0.647058823529412,80.9,"adult",NA,"low","positive",1997-07-16,27.8,"adult","low","after","1",2.72576166604884
"388",8513,"t30553.5",2,TRUE,FALSE,"gob","00-jan-00",2,"dist",NA,100,FALSE,NA,NA,"talek","k",2001-12-17,"06:04:00","06:19:00",2001,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1997-07-17,NA,"adult",NA,"after","1",2.72576166604884
"389",8515,"t30553.5",2,TRUE,FALSE,"hg","00-jan-00",2,"dist",NA,100,FALSE,NA,NA,"talek","k",2001-12-17,"06:04:00","06:19:00",2001,1,"f","r","dj","zip","1","1",1993-03-29,NA,NA,2003-01-22,"dls","inferred dead",1992-09-15,NA,"talek",1993-08-06,NA,NA,"talek",9,0.0588235294117647,111,"adult",NA,"low","positive",1999-08-17,83,"adult","low","after","1",2.72576166604884
"390",8527,"t14632",2,TRUE,FALSE,"bp","00-jan-00",1,"app",NA,1,FALSE,NA,"lioness feeding and snarls as he app","talek","k",1998-02-03,"07:10:00","08:01:00",1998,5,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-07-15,NA,"adult",NA,"after","1",-0.887646463392456
"391",8544,"t11408",2,TRUE,FALSE,"zulu","00-jan-00",1,"scan",NA,80,FALSE,NA,"scan","talek","k",1997-04-27,"06:23:00","07:04:00",1997,2,"m","r","pt",NA,"1","2",1995-01-28,NA,NA,1997-08-31,"dead","lions",1994-05-01,NA,"talek",1995-08-20,NA,NA,NA,NA,NA,35.9,"adult","low","low","positive",1995-02-10,9.4,"cub","low","after","1",1.99578022575767
"392",8545,"t11408",2,TRUE,FALSE,"jj","00-jan-00",1,"scan",NA,80,FALSE,NA,"scan","talek","k",1997-04-27,"06:23:00","07:04:00",1997,2,"f","r","dj","zip","1","2",1993-03-29,NA,NA,2003-01-18,"dls","inferred dead",1992-09-15,NA,"talek",1993-08-06,NA,NA,"talek",13,0.142857142857143,55.4,"adult","low","low","positive",1993-08-12,10.9,"cub","low","after","1",1.99578022575767
"393",8553,"t12927",2,FALSE,FALSE,"sein","00-jan-00",1,"dist",NA,30,FALSE,NA,NA,"talek","m",1997-07-26,"07:50:00","08:19:00",1997,1,"f","r","bsh","rcn","1","2",1995-12-03,NA,NA,2002-02-25,"dls","humans (masai?)",1995-03-22,NA,"talek",1996-04-01,NA,NA,"talek",2,0.928571428571429,28.2,"adult","low","low","positive",1997-07-16,27.8,"adult","low","after","1",0.170826625029741
"394",8568,"t1245",2,TRUE,FALSE,"sher","00-jan-00",1,"scan",NA,60,FALSE,NA,"scan","talek","k",1990-09-24,"07:08:00","07:26:00",1990,3,"m","r","kb","65","0","1",NA,NA,NA,2001-06-27,"dls","fate unknown",1987-08-01,NA,"talek",1988-06-01,NA,NA,NA,NA,NA,37.8,"adult","low","low","positive",1990-08-07,36.2,"adult","low","after","1",1.2657987854665
"395",8594,"t70179",2,TRUE,FALSE,"mrph","00-jan-00",1,"app","lion",1,FALSE,NA,NA,"talek","k",2010-06-18,"07:08:00","08:00:00",2010,8,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,167.7,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.887646463392456
"396",8595,"t70179",2,TRUE,FALSE,"foz","00-jan-00",2,"app","lion",1,FALSE,NA,"first seen flw mrph, then app lion","talek","k",2010-06-18,"07:08:00","08:00:00",2010,5,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,150.1,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.887646463392456
"397",8678,"t70078",2,TRUE,FALSE,"mrph","00-jan-00",1,"whoop app",NA,3,FALSE,NA,NA,"talek","k",2010-06-13,"19:16:00","19:40:00",2010,1,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,167.6,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.814648319363339
"398",8679,"t70078",2,TRUE,FALSE,"foz","00-jan-00",1,"whoop app",NA,6,FALSE,NA,NA,"talek","k",2010-06-13,"19:16:00","19:40:00",2010,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,149.9,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.705151103319664
"399",8735,"t63323",2,TRUE,FALSE,"mrph","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","k",2008-08-12,"06:18:00","07:35:00",2008,2,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,145.6,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.559154815261429
"400",8736,"t63323",2,TRUE,FALSE,"foz","00-jan-00",1,"dist",NA,30,FALSE,NA,NA,"talek","k",2008-08-12,"06:18:00","07:35:00",2008,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,127.9,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.170826625029741
"401",8781,"t61001",2,TRUE,FALSE,"foz","00-jan-00",3,"mob",NA,15,FALSE,NA,NA,"talek","k",2007-08-22,"06:55:00","08:38:00",2007,2,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,116.2,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.376659455188637
"402",8786,"t59051",2,FALSE,FALSE,"ldv","00-jan-00",1,"scan",NA,75,FALSE,NA,NA,"talek","o",2006-08-19,"06:11:00","07:16:00",2006,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,104.8,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",1.81328486568487
"403",8852,"t53110",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.741650175334222
"404",8855,"t53110",2,TRUE,FALSE,"hex","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,3,"f","r","bail",NA,NA,NA,2003-11-07,NA,NA,2016-04-13,"dls","inferred dead",2003-03-04,NA,"talek",2004-01-17,NA,NA,"talek",19,-1,27.5,"adult",NA,"hi","doubtful",2012-06-09,111.2,"adult",NA,"before","0",-0.741650175334222
"405",8860,"t53110",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,3,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,90.8,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",-0.814648319363339
"406",8861,"t53110",2,TRUE,FALSE,"mrph","00-jan-00",1,"scan",NA,10,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,2,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,107.8,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.559154815261429
"407",8896,"t53110",2,TRUE,FALSE,"mig","00-jan-00",1,"paste",NA,5,TRUE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,3,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.741650175334222
"408",8924,"t53110",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,4,FALSE,NA,NA,"talek","k",2005-06-18,"06:03:00","07:45:00",2005,3,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,90.1,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.778149247348781
"409",8958,"t50077",2,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","k",2004-11-23,"06:42:00","07:30:00",2004,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,83.3,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.900808065320911
"410",8963,"t50077",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,100,FALSE,NA,NA,"talek","k",2004-11-23,"06:42:00","07:30:00",2004,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,84,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",2.72576166604884
"411",8993,"t8580",2,FALSE,FALSE,"jab","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,6,"f","r","bb",NA,"1",NA,1992-10-21,NA,NA,1998-04-26,"dls","inferred dead",1992-02-02,NA,"talek",1992-09-16,NA,NA,"talek",5,0.724137931034483,37.1,"adult","low","low","positive",1992-12-08,10.2,"cub","low","after","1",-0.559154815261429
"412",8997,"t8580",2,FALSE,FALSE,"jb","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,6,"f","r","bsh","fn","1","1",1994-03-22,NA,NA,1997-12-03,"dls","inferred dead",1993-06-26,NA,"talek",1994-02-17,NA,NA,"talek",3,0.862068965517241,20.3,"subadult","low","low","positive",1994-07-04,12.3,"subadult","low","after","1",-0.543980141690531
"413",8999,"t8580",2,FALSE,FALSE,"bb","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,3,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,"talek",6,0.655172413793103,67.8,"adult","low","low","positive",1993-12-08,52.9,"adult","low","after","1",-0.559154815261429
"414",9000,"t8580",2,FALSE,FALSE,"bsh","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,5,"f","r","kb",NA,NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",1983-01-01,NA,"talek",NA,NA,NA,"talek",1,1,146.1,"adult","low","low","positive",1994-05-02,136,"adult","low","after","1",-0.559154815261429
"415",9001,"t8580",2,FALSE,FALSE,"fn","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,3,"m","i",NA,NA,NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1991-07-11,NA,"adult",NA,"after","1",-0.559154815261429
"416",9002,"t8580",2,FALSE,FALSE,"lg","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,5,"f","r","11",NA,NA,NA,NA,NA,NA,1999-04-16,"dls","inferred dead",1982-06-01,NA,"talek",NA,NA,NA,"talek",29,-0.931034482758621,153.2,"adult","low","low","positive",1994-06-28,144.9,"adult","low","after","1",-0.559154815261429
"417",9004,"t8580",2,FALSE,FALSE,"ua","00-jan-00",1,"mob",NA,10,FALSE,NA,NA,"talek","o",1995-03-07,"19:00:00","19:31:00",1995,5,"f","r","79",NA,"0","1",NA,NA,NA,2001-05-05,"dls","lions",1987-03-01,NA,"talek",1988-08-19,NA,NA,"talek",17,-0.103448275862069,96.2,"adult","low","low","positive",1994-06-26,87.8,"adult","low","after","1",-0.559154815261429
"418",9123,"t8580",2,FALSE,FALSE,"dj","00-jan-00",1,"mob","lion",10,FALSE,NA,"bt, giggle, whoop app-10 m lion","talek","o",1995-03-07,"19:00:00","19:31:00",1995,2,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,"talek",8,0.517241379310345,111.7,"adult","low","low","positive",1991-01-19,62.1,"adult","low","after","1",-0.559154815261429
"419",9126,"t8580",2,FALSE,FALSE,"zulu","00-jan-00",1,"mob","lion",10,FALSE,NA,"bt, giggle, whoop app-10 m lion","talek","o",1995-03-07,"19:00:00","19:31:00",1995,3,"m","r","pt",NA,"1","2",1995-01-28,NA,NA,1997-08-31,"dead","lions",1994-05-01,NA,"talek",1995-08-20,NA,NA,NA,NA,NA,10.2,"cub","low","low","positive",1995-02-10,9.4,"cub","low","after","1",-1.3115120301621
"420",9211,"t1605",2,TRUE,FALSE,"sx","00-jan-00",1,"dist",NA,2,FALSE,NA,NA,"talek","k",1991-07-02,"16:20:00","19:00:00",1991,3,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,NA,NA,NA,20.6,"subadult","low","low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.894012220489079
"421",9302,"t1651.2",2,TRUE,FALSE,"sher","00-jan-00",1,"follow","lion",50,FALSE,NA,NA,"talek","k",1991-07-31,"07:13:00","08:15:00",1991,2,"m","r","kb","65","0","1",NA,NA,NA,2001-06-27,"dls","fate unknown",1987-08-01,NA,"talek",1988-06-01,NA,NA,NA,NA,NA,48,"adult","low","low","positive",1990-08-07,36.2,"adult","low","after","1",0.900808065320911
"422",9351,"t80207",2,TRUE,FALSE,"endr","00-jan-00",1,"scan","lioness",15,FALSE,NA,NA,"talek","k",2013-01-19,"06:49:00","07:41:00",2013,1,"m","r","loki",NA,"1","2",2011-07-06,NA,NA,2014-04-03,"dead","poison (april 2014 incident)",2010-11-01,NA,"talek",2011-08-11,NA,NA,NA,NA,NA,26.6,"adult","hi","hi","positive",2012-05-25,18.8,"subadult",NA,"after","1",-0.376659455188637
"423",9354,"t80207",2,TRUE,FALSE,"atac","00-jan-00",4,"scan","lioness",25,FALSE,NA,NA,"talek","k",2013-01-19,"06:49:00","07:41:00",2013,1,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,"talek",5,0.829787234042553,47.1,"adult","hi","hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.0116687350430516
"424",9429,"t49403",2,TRUE,FALSE,"mrph","00-jan-00",1,"scan",NA,75,FALSE,NA,NA,"talek","k",2004-10-12,"06:26:00","08:28:00",2004,4,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,99.6,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",1.81328486568487
"425",9430,"t49403",2,TRUE,FALSE,"mig","00-jan-00",1,"scan",NA,75,FALSE,NA,NA,"talek","k",2004-10-12,"06:26:00","08:28:00",2004,4,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",1.81328486568487
"426",9436,"t49403",2,TRUE,FALSE,"ldv","00-jan-00",1,"scan",NA,75,FALSE,NA,NA,"talek","k",2004-10-12,"06:26:00","08:28:00",2004,4,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,82.6,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",1.81328486568487
"427",9464,"t49403",2,TRUE,FALSE,"csn","00-jan-00",1,"scan",NA,40,FALSE,NA,"""2 lioness fd carcass""","talek","k",2004-10-12,"06:26:00","08:28:00",2004,8,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,"talek",6,0.333333333333333,79.9,"adult",NA,"low","positive",1999-01-29,11.4,"cub","low","after","1",0.535817345175326
"428",9465,"t49403",2,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,43,FALSE,NA,"""2 lioness fd carcass""","talek","k",2004-10-12,"06:26:00","08:28:00",2004,8,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",0.645314561219002
"429",9549,"t67756",2,TRUE,FALSE,"mrph","00-jan-00",2,"bo","lion",1,FALSE,NA,"feint twd team","talek","k",2009-12-08,"18:19:00","18:47:00",2009,3,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,161.4,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.887646463392456
"430",9583,"t8968",2,TRUE,FALSE,"cr","00-jan-00",1,"mob","lion",15,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,4,"f","r","ot",NA,"1","1",1994-04-02,NA,NA,2002-03-03,"dls","inferred dead",1993-08-15,NA,"talek",1994-08-01,NA,NA,NA,NA,NA,27,"adult","low","low","positive",1994-05-24,9.3,"cub","low","after","1",-0.376659455188637
"431",9589,"t8968",2,TRUE,FALSE,"gw","00-jan-00",4,"mob","lion",15,FALSE,NA,"""circle lionesses at 15m, all whooping""","talek","k",1995-11-16,"18:21:00","18:58:00",1995,2,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-12-12,"dls","inferred dead",1978-01-01,NA,"talek",NA,NA,NA,"talek",19,-0.241379310344828,214.5,"adult","low","low","positive",1990-12-22,155.7,"adult","low","after","1",-0.376659455188637
"432",9597,"t8968",2,TRUE,FALSE,"bb","00-jan-00",1,"whooping",NA,20,FALSE,NA,NA,"talek","k",1995-11-16,"18:21:00","18:58:00",1995,1,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,"talek",6,0.655172413793103,76.1,"adult","low","low","positive",1993-12-08,52.9,"adult","low","after","1",-0.194164095115844
